pmid	author	order
26269331	Xiaofang_Li	2
26269331	Shasha_Chen	3
26269331	Weiming_Zhao	4
26269331	Jing_Yang	5
26269331	Cuifang_Chang	6
26269331	Cunshuan_Xu	7
26247779	Jose_Rojas-Caraballo	1
26247779	Julio_López-Abán	2
26247779	Pedro_Fernández-Soto	3
26247779	Belén_Vicente	4
26247779	Francisco_Collía	5
26247779	Antonio_Muro	6
26243655	Bettina_Oehrle	1
26243655	Gerald_Burgstaller	2
26243655	Martin_Irmler	3
26243655	Stefan_Dehmel	4
26243655	Jessica_Grün	5
26243655	Tiffany_Hwang	6
26243655	Susanne_Krauss-Etschmann	7
26243655	Johannes_Beckers	8
26243655	Silke_Meiners	9
26243655	Oliver_Eickelberg	10
26231668	Fabiola_Cecchi	1
26231668	Chih-Jian_Lih	2
26231668	Young_H_Lee	3
26231668	William_Walsh	4
26231668	Daniel_C_Rabe	5
26231668	Paul_M_Williams	6
26231668	Donald_P_Bottaro	7
26230583	Martha_L_Slattery	1
26230583	Daniel_F_Pellatt	2
26230583	Lila_E_Mullany	3
26230583	Roger_K_Wolff	4
26228879	M_Holcomb	1
26228879	Y-H_Ding	2
26228879	D_Dai	3
26228879	R_J_McDonald	4
26228879	J_S_McDonald	5
26228879	D_F_Kallmes	6
26228879	R_Kadirvel	7
26224097	Claudia_Baumann	1
26224097	Mark_Olson	2
26224097	Kai_Wang	3
26224097	Asgerally_Fazleabas	4
26224097	Rabindranath_De_La_Fuente	5
26223654	Jackelyn_B_Golden	1
26223654	Sarah_G_Groft	2
26223654	Michael_V_Squeri	3
26223654	Sara_M_Debanne	4
26223654	Nicole_L_Ward	5
26223654	Thomas_S_McCormick	6
26223654	Kevin_D_Cooper	7
26217796	Yi-Chao_Lee	1
26217796	Jun-Wei_Lee	2
26217796	Chi-Chen_Huang	3
26217796	Ming-Heng_Wu	4
26217796	Kuen-Haur_Lee	5
26208914	Chloé_Delépine	1
26208914	Juliette_Nectoux	2
26208914	Franck_Letourneur	3
26208914	Véronique_Baud	4
26208914	Jamel_Chelly	5
26208914	Pierre_Billuart	6
26208914	Thierry_Bienvenu	7
26205789	Latha_Satish	1
26205789	J_Michael_Krill-Burger	2
26205789	Phillip_H_Gallo	3
26205789	Shelley_Des_Etages	4
26205789	Fang_Liu	5
26205789	Brian_J_Philips	6
26205789	Sudheer_Ravuri	7
26205789	Kacey_G_Marra	8
26205789	William_A_LaFramboise	9
26205789	Sandeep_Kathju	10
26205789	J_Peter_Rubin	11
26203049	Timo_Gemoll	1
26203049	Franziska_Epping	2
26203049	Lisa_Heinrich	3
26203049	Britta_Fritzsche	4
26203049	Uwe_J_Roblick	5
26203049	Silke_Szymczak	6
26203049	Sonja_Hartwig	7
26203049	Reinhard_Depping	8
26203049	Hans-Peter_Bruch	9
26203049	Christoph_Thorns	10
26203049	Stefan_Lehr	11
26203049	Andreas_Paech	12
26203049	Jens_K_Habermann	13
26200114	Jingyi_Gan	1
26200114	Hans-Joachim_Sonntag	2
26200114	Mei_Kuen_Tang	3
26200114	Dongqing_Cai	4
26200114	Kenneth_Ka_Ho_Lee	5
26194619	Per_Nilsson	1
26194619	Krishnapriya_Loganathan	2
26194619	Misaki_Sekiguchi	3
26194619	Bengt_Winblad	4
26194619	Nobuhisa_Iwata	5
26194619	Takaomi_C_Saido	6
26194619	Lars_O_Tjernberg	7
26188803	T_Nevalainen	1
26188803	L_Kananen	2
26188803	S_Marttila	3
26188803	M_Jylhä	4
26188803	A_Hervonen	5
26188803	M_Hurme	6
26188803	J_Jylhävä	7
26187737	Soudabeh_Sabetian	1
26187737	Mohd_Shahir_Shamsir	2
26179105	B_Kocatürk	1
26179105	C_Tieken	2
26179105	D_Vreeken	3
26179105	C_C_Engels	4
26179105	E_M_de_Kruijf	5
26179105	P_J_Kuppen	6
26179105	P_H_Reitsma	7
26179105	V_Y_Bogdanov	8
26179105	H_H_Versteeg	9
26176219	Tao_Yan-Fang	1
26176219	Li_Zhi-Heng	2
26176219	Xu_Li-Xiao	3
26176219	Fang_Fang	4
26176219	Lu_Jun	5
26176219	Li_Gang	6
26176219	Cao_Lan	7
26176219	Wang_Na-Na	8
26176219	Du_Xiao-Juan	9
26176219	Sun_Li-Chao	10
26176219	Zhao_Wen-Li	11
26176219	Xiao_Pei-Fang	12
26176219	Zhao_He	13
26176219	Su_Guang-Hao	14
26176219	Li_Yan-Hong	15
26176219	Li_Yi-Ping	16
26176219	Xu_Yun-Yun	17
26176219	Zhou_Hui-Ting	18
26176219	Wu_Yi	19
26176219	Jin_Mei-Fang	20
26176219	Liu_Lin	21
26176219	Ni_Jian	22
26176219	Hu_Shao-Yan	23
26176219	Zhu_Xue-Ming	24
26176219	Feng_Xing	25
26176219	Wang_Jian	26
26176219	Pan_Jian	27
26175502	P_A_Bentley	1
26175502	E_H_Wall	2
26175502	G_E_Dahl	3
26175502	T_B_McFadden	4
26175500	Marcel_Adler	1
26175500	Eduard_Murani	2
26175500	Siriluck_Ponsuksili	3
26175500	Klaus_Wimmers	4
26175278	Xuefei_Yin	1
26175278	Yang_Zhang	2
26175278	Shaowen_Guo	3
26175278	Hong_Jin	4
26175278	Wenhai_Wang	5
26175278	Pengyuan_Yang	6
26171964	Miranda_van_Uitert	1
26171964	Perry_D_Moerland	2
26171964	Daniel_A_Enquobahrie	3
26171964	Hannele_Laivuori	4
26171964	Joris_A_M_van_der_Post	5
26171964	Carrie_Ris-Stalpers	6
26171964	Gijs_B_Afink	7
26171582	Martha_L_Slattery	1
26171582	Daniel_F_Pellatt	2
26171582	Lila_E_Mullany	3
26171582	Roger_K_Wolff	4
26171582	Jennifer_S_Herrick	5
26165378	Yuko_Watanabe	1
26165378	Momoko_Yoshida	2
26165378	Kyosuke_Yamanishi	3
26165378	Hideyuki_Yamamoto	4
26165378	Daisuke_Okuzaki	5
26165378	Hiroshi_Nojima	6
26165378	Teruo_Yasunaga	7
26165378	Haruki_Okamura	8
26165378	Hisato_Matsunaga	9
26165378	Hiromichi_Yamanishi	10
26161641	Hiroko_Kubo	1
26161641	Junko_Shibato	2
26161641	Tomomi_Saito	3
26161641	Tetsuo_Ogawa	4
26161641	Randeep_Rakwal	5
26161641	Seiji_Shioda	6
26159288	Roberta_R_Ruela-de-Sousa	1
26159288	Elmer_Hoekstra	2
26159288	A_Marije_Hoogland	3
26159288	Karla_C_Souza_Queiroz	4
26159288	Maikel_P_Peppelenbosch	5
26159288	Andrew_P_Stubbs	6
26159288	Karin_Pelizzaro-Rocha	7
26159288	Geert_J_L_H_van_Leenders	8
26159288	Guido_Jenster	9
26159288	Hiroshi_Aoyama	10
26159288	Carmen_V_Ferreira	11
26159288	Gwenny_M_Fuhler	12
26148798	Elena_Alexandrova	1
26148798	Nicola_Miglino	2
26148798	Adnan_Hashim	3
26148798	Giovanni_Nassa	4
26148798	Claudia_Stellato	5
26148798	Michael_Tamm	6
26148798	Florent_Baty	7
26148798	Martin_Brutsche	8
26148798	Alessandro_Weisz	9
26148798	Pieter_Borger	10
26148557	Faizan_H_Khan	1
26148557	Vijayabaskar_Pandian	2
26148557	Satishkumar_Ramraj	3
26148557	Sheeja_Aravindan	4
26148557	Terence_S_Herman	5
26148557	Natarajan_Aravindan	6
26137221	Melkaye_G_Melka	1
26137221	Christina_A_Castellani	2
26137221	Richard_O'Reilly	3
26137221	Shiva_M_Singh	4
26136641	Jun_Lu	1
26136641	Yan-Fang_Tao	2
26136641	Zhi-Heng_Li	3
26136641	Lan_Cao	4
26136641	Shao-Yan_Hu	5
26136641	Na-Na_Wang	6
26136641	Xiao-Juan_Du	7
26136641	Li-Chao_Sun	8
26136641	Wen-Li_Zhao	9
26136641	Pei-Fang_Xiao	10
26136641	Fang_Fang	11
26136641	Li-Xiao_Xu	12
26136641	Yan-Hong_Li	13
26136641	Gang_Li	14
26136641	He_Zhao	15
26136641	Jian_Ni	16
26136641	Jian_Wang	17
26136641	Xing_Feng	18
26136641	Jian_Pan	19
26134183	L_Koumakis	1
26134183	G_Potamias	2
26134183	M_Tsiknakis	3
26134183	M_Zervakis	4
26134183	V_Moustakis	5
26131905	Xiaofang_Geng	1
26131905	Gaiping_Wang	2
26131905	Yanli_Qin	3
26131905	Xiayan_Zang	4
26131905	Pengfei_Li	5
26131905	Zhi_Geng	6
26131905	Deming_Xue	7
26131905	Zimei_Dong	8
26131905	Kexue_Ma	9
26131905	Guangwen_Chen	10
26131905	Cunshuan_Xu	11
26112417	Zhong-Jian_Shen	1
26112417	Jie_Hu	2
26112417	Stephane_Esnault	3
26112417	Igor_Dozmorov	4
26112417	James_S_Malter	5
26109882	Karsta_Luettich	1
26109882	Yang_Xiang	2
26109882	Anita_Iskandar	3
26109882	Alain_Sewer	4
26109882	Florian_Martin	5
26109882	Marja_Talikka	6
26109882	Patrick_Vanscheeuwijck	7
26109882	An_Berges	8
26109882	Emilija_Veljkovic	9
26109882	Ignacio_Gonzalez-Suarez	10
26109882	Walter_Schlage	11
26109882	Julia_Hoeng	12
26109882	Manuel_Peitsch	13
26109564	John_J_Orczyk	1
26109564	Rishabh_Sethia	2
26109564	Dominique_Doster	3
26109564	Preston_E_Garraghty	4
26104615	David_Carty	1
26104615	Christine_Akehurst	2
26104615	Rachel_Savage	3
26104615	Liliya_Sungatullina	4
26104615	Scott_Robinson	5
26104615	Martin_McBride	6
26104615	John_McClure	7
26104615	Dilys_Freeman	8
26104615	Christian_Delles	9
26101583	Yue_Guo	1
26101583	Jong_Hun_Lee	2
26101583	Limin_Shu	3
26101583	Ying_Huang	4
26101583	Wenji_Li	5
26101583	Chengyue_Zhang	6
26101583	Anne_Yuqing_Yang	7
26101583	Sarandeep_Ss_Boyanapalli	8
26101583	Ansu_Perekatt	9
26101583	Ronald_P_Hart	10
26101583	Michael_Verzi	11
26101583	Ah-Ng_Tony_Kong	12
26090810	Yaokun_Li	1
26090810	José_A_Carrillo	2
26090810	Yi_Ding	3
26090810	YangHua_He	4
26090810	Chunping_Zhao	5
26090810	Linsen_Zan	6
26090810	Jiuzhou_Song	7
26074246	K_Shahzad	1
26074246	H_Akbar	2
26074246	M_Vailati-Riboni	3
26074246	L_Basiricò	4
26074246	P_Morera	5
26074246	S_L_Rodriguez-Zas	6
26074246	A_Nardone	7
26074246	U_Bernabucci	8
26074246	J_J_Loor	9
26061528	Koshiro_Inoue	1
26061528	Masahiro_Okamoto	2
26061528	Junko_Shibato	3
26061528	Min_Chul_Lee	4
26061528	Takashi_Matsui	5
26061528	Randeep_Rakwal	6
26061528	Hideaki_Soya	7
26047984	Christine_E_Briggs	1
26047984	Yulei_Wang	2
26047984	Benjamin_Kong	3
26047984	Tsung-Ung_W_Woo	4
26047984	Lakshmanan_K_Iyer	5
26047984	Kai_C_Sonntag	6
26047815	April_L_Darrow	1
26047815	Ralph_V_Shohet	2
26044620	Cielito_C_Reyes-Gibby	1
26044620	Christine_Yuan	2
26044620	Jian_Wang	3
26044620	Sai-Ching_J_Yeung	4
26044620	Sanjay_Shete	5
26028607	Andrés_Laguna-Fernández	1
26028607	Susana_Novella	2
26028607	Carlos_Bueno-Betí	3
26028607	Jaume_Marrugat	4
26028607	Carlos_Hermenegildo	5
26021444	Mark_Jesus_M_Magbanua	1
26021444	Denise_M_Wolf	2
26021444	Christina_Yau	3
26021444	Sarah_E_Davis	4
26021444	Julia_Crothers	5
26021444	Alfred_Au	6
26021444	Christopher_M_Haqq	7
26021444	Chad_Livasy	8
26021444	Hope_S_Rugo	9
26021444	Laura_Esserman	10
26021444	John_W_Park	11
26021444	Laura_J_van_'t_Veer	12
26019261	Mickaël_Di-Luoffo	1
26019261	Caroline_Daems	2
26019261	Francis_Bergeron	3
26019261	Jacques_J_Tremblay	4
26016560	Kaustav_Majumder	1
26016560	Guanxiang_Liang	2
26016560	Yanhong_Chen	3
26016560	LeLuo_Guan	4
26016560	Sandra_T_Davidge	5
26016560	Jianping_Wu	6
26010722	Liang_Liu	1
26010722	Hongyan_Wang	2
26010722	Jianguo_Wen	3
26010722	Chih-En_Tseng	4
26010722	Youli_Zu	5
26010722	Chung-che_Chang	6
26010722	Xiaobo_Zhou	7
26001963	Xiefan_Fang	1
26001963	Jone_Corrales	2
26001963	Cammi_Thornton	3
26001963	Tracy_Clerk	4
26001963	Brian_E_Scheffler	5
26001963	Kristine_L_Willett	6
25994290	Marie_F_Mutryn	1
25994290	Erin_M_Brannick	2
25994290	Weixuan_Fu	3
25994290	William_R_Lee	4
25994290	Behnam_Abasht	5
25983695	Whitney_S_Livingston	1
25983695	Heather_L_Rusch	2
25983695	Paula_V_Nersesian	3
25983695	Tristin_Baxter	4
25983695	Vincent_Mysliwiec	5
25983695	Jessica_M_Gill	6
25981845	Malia_Su-Qin_Murphy	1
25981845	Richard_Cary_Casselman	2
25981845	Chandrakant_Tayade	3
25981845	Graeme_Neil_Smith	4
25974021	Tomonori_Morita	1
25974021	Masashi_Ishikawa	2
25974021	Atsuhiro_Sakamoto	3
25965695	Thomas_Nordstrøm_Kjær	1
25965695	Kasper_Thorsen	2
25965695	Niels_Jessen	3
25965695	Karin_Stenderup	4
25965695	Steen_Bønløkke_Pedersen	5
25961636	Xiaofei_Chen	1
25961636	Liang_Liu	2
25961636	Jade_Mims	3
25961636	Elizabeth_C_Punska	4
25961636	Kristin_E_Williams	5
25961636	Weiling_Zhao	6
25961636	Kathleen_F_Arcaro	7
25961636	Allen_W_Tsang	8
25961636	Xiaobo_Zhou	9
25961636	Cristina_M_Furdui	10
25960134	Peng-qian_Wang	1
25960134	Bing_Li	2
25960134	Jun_Liu	3
25960134	Ying-ying_Zhang	4
25960134	Ya-nan_Yu	5
25960134	Xiao-xu_Zhang	6
25960134	Ye_Yuan	7
25960134	Zhi-li_Guo	8
25960134	Hong-li_Wu	9
25960134	Hai-xia_Li	10
25960134	Hai-xia_Dang	11
25960134	Shan-shan_Guo	12
25960134	Zhong_Wang	13
25958384	Vanessa_Andries	1
25958384	Karl_Vandepoele	2
25958384	Katrien_Staes	3
25958384	Geert_Berx	4
25958384	Pieter_Bogaert	5
25958384	Gert_Van_Isterdael	6
25958384	Daisy_Ginneberge	7
25958384	Eef_Parthoens	8
25958384	Jonathan_Vandenbussche	9
25958384	Kris_Gevaert	10
25958384	Frans_van_Roy	11
25954975	Chaojun_Hu	1
25954975	Wei_Huang	2
25954975	Hua_Chen	3
25954975	Guang_Song	4
25954975	Ping_Li	5
25954975	Qiang_Shan	6
25954975	Xuan_Zhang	7
25954975	Fengchun_Zhang	8
25954975	Heng_Zhu	9
25954975	Lin_Wu	10
25954975	Yongzhe_Li	11
25948477	Ning_Zhao	1
25948477	Jian_Li	2
25948477	Li_Li	3
25948477	Xu-yan_Niu	4
25948477	Miao_Jiang	5
25948477	Xiao-juan_He	6
25948477	Zhao-xiang_Bian	7
25948477	Ge_Zhang	8
25948477	Ai-ping_Lu	9
25939814	Jiayu_Chen	1
25939814	Kent_E_Hutchison	2
25939814	Vince_D_Calhoun	3
25939814	Eric_D_Claus	4
25939814	Jessica_A_Turner	5
25939814	Jing_Sui	6
25939814	Jingyu_Liu	7
25938766	Yu_Chen	1
25938766	Yong_Tang	2
25938766	Ya-Chen_Zhang	3
25938766	Xiao-Hong_Huang	4
25938766	Yu-Quan_Xie	5
25938766	Yin_Xiang	6
25933445	Satoki_Fukunaga	1
25933445	Anna_Kakehashi	2
25933445	Kayo_Sumida	3
25933445	Masahiko_Kushida	4
25933445	Hiroyuki_Asano	5
25933445	Min_Gi	6
25933445	Hideki_Wanibuchi	7
25929241	Yanting_Sun	1
25929241	Boli_Hu	2
25929241	Chengfei_Fan	3
25929241	Lu_Jia	4
25929241	Yina_Zhang	5
25929241	Aifang_Du	6
25929241	Xiaojuan_Zheng	7
25929241	Jiyong_Zhou	8
25925968	Yujie_Fu	1
25925968	Onat_Kadioglu	2
25925968	Benjamin_Wiench	3
25925968	Zuofu_Wei	4
25925968	Chang_Gao	5
25925968	Meng_Luo	6
25925968	Chengbo_Gu	7
25925968	Yuangang_Zu	8
25925968	Thomas_Efferth	9
25925804	Federica_Rascio	1
25925804	Paola_Pontrelli	2
25925804	Matteo_Accetturo	3
25925804	Annarita_Oranger	4
25925804	Margherita_Gigante	5
25925804	Giuseppe_Castellano	6
25925804	Maddalena_Gigante	7
25925804	Anna_Zito	8
25925804	Gianluigi_Zaza	9
25925804	Antonio_Lupo	10
25925804	Elena_Ranieri	11
25925804	Giovanni_Stallone	12
25925804	Loreto_Gesualdo	13
25925804	Giuseppe_Grandaliano	14
25925728	Tsung-Chieh_Lin	1
25925728	Yu-Peng_Liu	2
25925728	Yung-Chieh_Chan	3
25925728	Chia-Yi_Su	4
25925728	Yuan-Feng_Lin	5
25925728	Shih-Lan_Hsu	6
25925728	Chung-Shi_Yang	7
25925728	Michael_Hsiao	8
25924856	N_Yu	1
25924856	S_P_Barros	2
25924856	S_Zhang	3
25924856	K_L_Moss	4
25924856	S_T_Phillips	5
25924856	S_Offenbacher	6
25918841	Pascual_Sanchez-Juan	1
25918841	Matthew_T_Bishop	2
25918841	Gabor_G_Kovacs	3
25918841	Miguel_Calero	4
25918841	Yurii_S_Aulchenko	5
25918841	Anna_Ladogana	6
25918841	Alison_Boyd	7
25918841	Victoria_Lewis	8
25918841	Claudia_Ponto	9
25918841	Olga_Calero	10
25918841	Anna_Poleggi	11
25918841	NA_Carracedo	12
25918841	Sven_J_van_der_Lee	13
25918841	Thomas_Ströbel	14
25918841	Fernando_Rivadeneira	15
25918841	Albert_Hofman	16
25918841	Stéphane_Haïk	17
25918841	Onofre_Combarros	18
25918841	José_Berciano	19
25918841	Andre_G_Uitterlinden	20
25918841	Steven_J_Collins	21
25918841	Herbert_Budka	22
25918841	Jean-Philippe_Brandel	23
25918841	Jean_Louis_Laplanche	24
25918841	Maurizio_Pocchiari	25
25918841	Inga_Zerr	26
25918841	Richard_S_G_Knight	27
25918841	Robert_G_Will	28
25918841	Cornelia_M_van_Duijn	29
25914319	Vui_King_Vincent-Chong	1
25914319	Iman_Salahshourifar	2
25914319	Rozaimi_Razali	3
25914319	Arif_Anwar	4
25914319	Rosnah_Binti_Zain	5
25901897	Rebecca_A_Brady	1
25901897	Vincent_M_Bruno	2
25901897	Drusilla_L_Burns	3
25899098	Kejun_Zhou	1
25899098	Guoxiang_Xie	2
25899098	Jun_Wang	3
25899098	Aihua_Zhao	4
25899098	Jiajian_Liu	5
25899098	Mingming_Su	6
25899098	Yan_Ni	7
25899098	Ying_Zhou	8
25899098	Weihua_Pan	9
25899098	Yanran_Che	10
25899098	Ting_Zhang	11
25899098	Yongtao_Xiao	12
25899098	Yang_Wang	13
25899098	Jie_Wen	14
25899098	Wei_Jia	15
25899098	Wei_Cai	16
25890236	Martha_L_Slattery	1
25890236	Jennifer_S_Herrick	2
25890236	Lila_E_Mullany	3
25890236	Jason_Gertz	4
25890236	Roger_K_Wolff	5
25888722	Mandy_Jayne_Peffers	1
25888722	Yongxiang_Fang	2
25888722	Kathleen_Cheung	3
25888722	Tim_Koh_Jia_Wei	4
25888722	Peter_David_Clegg	5
25888722	Helen_Lucy_Birch	6
25886394	Michela_Pinzaglia	1
25886394	Claudia_Montaldo	2
25886394	Dorina_Polinari	3
25886394	Mattei_Simone	4
25886394	Anna_La_Teana	5
25886394	Marco_Tripodi	6
25886394	Carmine_Mancone	7
25886394	Paola_Londei	8
25886394	Dario_Benelli	9
25881111	Huaisheng_Xu	1
25881111	Massimo_Bionaz	2
25881111	Deborah_M_Sloboda	3
25881111	Loreen_Ehrlich	4
25881111	Shaofu_Li	5
25881111	John_P_Newnham	6
25881111	Joachim_W_Dudenhausen	7
25881111	Wolfgang_Henrich	8
25881111	Andreas_Plagemann	9
25881111	John_Rg_Challis	10
25881111	Thorsten_Braun	11
25880539	Laila_M_Poisson	1
25880539	Adnan_Munkarah	2
25880539	Hala_Madi	3
25880539	Indrani_Datta	4
25880539	Sharon_Hensley-Alford	5
25880539	Calvin_Tebbe	6
25880539	Thomas_Buekers	7
25880539	Shailendra_Giri	8
25880539	Ramandeep_Rattan	9
25880399	Yonggang_Li	1
25880399	Pamela_J_Lein	2
25880399	Gregory_D_Ford	3
25880399	Cuimei_Liu	4
25880399	Kyndra_C_Stovall	5
25880399	Todd_E_White	6
25880399	Donald_A_Bruun	7
25880399	Teclemichael_Tewolde	8
25880399	Alicia_S_Gates	9
25880399	Timothy_J_Distel	10
25880399	Monique_C_Surles-Zeigler	11
25880399	Byron_D_Ford	12
25879740	Annie_Girard	1
25879740	Isabelle_Dufort	2
25879740	Gabriel_Douville	3
25879740	Marc-André_Sirard	4
25877879	Min-Kyoung_Shin	1
25877879	Seung_Won_Shin	2
25877879	Myunghwan_Jung	3
25877879	Hongtae_Park	4
25877879	Hyun-Eui_Park	5
25877879	Han_Sang_Yoo	6
25877381	Xiaohong_Han	1
25877381	Manjiao_Liu	2
25877381	Shuai_Wang	3
25877381	Guanting_Lv	4
25877381	Li_Ma	5
25877381	Changqing_Zeng	6
25877381	Yuankai_Shi	7
25876907	Matthew_Elmes	1
25876907	Alexandra_Szyszka	2
25876907	Caroline_Pauliat	3
25876907	Bethan_Clifford	4
25876907	Zoe_Daniel	5
25876907	Zhangrui_Cheng	6
25876907	Claire_Wathes	7
25876907	Sarah_McMullen	8
25873381	Rachel_Hood_Edwards	1
25873381	Aron_R_Marquitz	2
25873381	Nancy_Raab-Traub	3
25871699	Shin_Hamada	1
25871699	Atsushi_Masamune	2
25871699	Atsushi_Kanno	3
25871699	Tooru_Shimosegawa	4
25871513	Ting_Wang	1
25871513	Yu-Lin_Ji	2
25871513	Yin-Yin_Yang	3
25871513	Xing-Yu_Xiong	4
25871513	I-Ming_Wang	5
25871513	Andrew_J_Sandford	6
25871513	Zong-An_Liang	7
25871513	Jian-Qing_He	8
25868278	Meng-ting_Ling	1
25868278	Jun-yuan_Gong	2
25868278	Jun-wu_Li	3
25868278	Tian-hong_Zhou	4
25865804	Sinem_Ozgul	1
25865804	Murat_Kasap	2
25865804	Gurler_Akpinar	3
25865804	Aylin_Kanli	4
25865804	Nil_Güzel	5
25865804	Kübra_Karaosmanoglu	6
25865804	Ahmet_Tarik_Baykal	7
25865804	Pervin_Iseri	8
25860498	Zeynep_Birsu_Cincin	1
25860498	Miray_Unlu	2
25860498	Bayram_Kiran	3
25860498	Elif_Sinem_Bireller	4
25860498	Yusuf_Baran	5
25860498	Bedia_Cakmakoglu	6
25860293	J_C_Huang	1
25860293	S_K_Basu	2
25860293	X_Zhao	3
25860293	S_Chien	4
25860293	M_Fang	5
25860293	V_G_Oehler	6
25860293	F_R_Appelbaum	7
25860293	P_S_Becker	8
25853691	Duthika_M_Mallawaaratchy	1
25853691	Michael_E_Buckland	2
25853691	Kerrie_L_McDonald	3
25853691	Cheryl_C_Y_Li	4
25853691	Linda_Ly	5
25853691	Erin_K_Sykes	6
25853691	Richard_I_Christopherson	7
25853691	Kimberley_L_Kaufman	8
25849153	Shijia_Hu	1
25849153	Joel_Parker	2
25849153	John_Timothy_Wright	3
25841900	C-C_Lu	1
25841900	M-M_Liu	2
25841900	G_Culshaw	3
25841900	M_Clinton	4
25841900	D_J_Argyle	5
25841900	B_M_Corcoran	6
25826212	Ali_H_Zaidi	1
25826212	Lindsey_T_Saldin	2
25826212	Lori_A_Kelly	3
25826212	Linda_Bergal	4
25826212	Ricardo_Londono	5
25826212	Juliann_E_Kosovec	6
25826212	Yoshihiro_Komatsu	7
25826212	Pashtoon_M_Kasi	8
25826212	Amit_A_Shetty	9
25826212	Timothy_J_Keane	10
25826212	Shyam_J_Thakkar	11
25826212	Luai_Huleihel	12
25826212	Rodney_J_Landreneau	13
25826212	Stephen_F_Badylak	14
25826212	Blair_A_Jobe	15
25824636	Yoichi_Ishida	1
25824636	Dongwei_Zhao	2
25824636	Akihide_Ohkuchi	3
25824636	Tomoyuki_Kuwata	4
25824636	Hiroshi_Yoshitake	5
25824636	Kazuya_Yuge	6
25824636	Takami_Takizawa	7
25824636	Shigeki_Matsubara	8
25824636	Mitsuaki_Suzuki	9
25824636	Shigeru_Saito	10
25824636	Toshihiro_Takizawa	11
25814924	C_Joakim_Ek	1
25814924	Peter_Nathanielsz	2
25814924	Cun_Li	3
25814924	Carina_Mallard	4
25809007	Xiaowei_Wang	1
25809007	Tianyao_Guo	2
25809007	Fang_Peng	3
25809007	Ying_Long	4
25809007	Yun_Mu	5
25809007	Haiyan_Yang	6
25809007	Ningrong_Ye	7
25809007	Xuejun_Li	8
25809007	Xianquan_Zhan	9
25805566	Maria_J_Worsham	1
25805566	Dhanajay_Chitale	2
25805566	Kang_Mei_Chen	3
25805566	Indrani_Datta	4
25805566	George_Divine	5
25803269	Panagiotis_Filis	1
25803269	Nalin_Nagrath	2
25803269	Margaret_Fraser	3
25803269	David_C_Hay	4
25803269	John_P_Iredale	5
25803269	Peter_O'Shaughnessy	6
25803269	Paul_A_Fowler	7
25802182	Dorota_Gurda	1
25802182	Luiza_Handschuh	2
25802182	Weronika_Kotkowiak	3
25802182	Hieronim_Jakubowski	4
25800681	Marie-Laure_Endale_Ahanda	1
25800681	Thierry_Bienvenu	2
25800681	Isabelle_Sermet-Gaudelus	3
25800681	Laurent_Mazzolini	4
25800681	Aleksander_Edelman	5
25800681	Rima_Zoorob	6
25800681	Noélie_Davezac	7
25797398	Gustave_Simo	1
25797398	Smiths_Lueong	2
25797398	Pascal_Grebaut	3
25797398	Gerard_Guny	4
25797398	Jörg_D_Hoheisel	5
25787002	Wang_Qiwen	1
25787002	Jin_Wei	2
25787002	Chang_Cuifang	3
25787002	Xu_Cunshuan	4
25782841	Jeeyoung_Lee	1
25782841	Arthur_B_Karnuah	2
25782841	Romdhane_Rekaya	3
25782841	Nicholas_B_Anthony	4
25782841	Samuel_E_Aggrey	5
25774879	Kyosuke_Yamanishi	1
25774879	Nobutaka_Doe	2
25774879	Miho_Sumida	3
25774879	Yuko_Watanabe	4
25774879	Momoko_Yoshida	5
25774879	Hideyuki_Yamamoto	6
25774879	Yunfeng_Xu	7
25774879	Wen_Li	8
25774879	Hiromichi_Yamanishi	9
25774879	Haruki_Okamura	10
25774879	Hisato_Matsunaga	11
25772209	Andrea_G_Edlow	1
25772209	Donna_K_Slonim	2
25772209	Heather_C_Wick	3
25772209	Lisa_Hui	4
25772209	Diana_W_Bianchi	5
25766252	Hiu_Yee_Kwan	1
25766252	Xuyan_Niu	2
25766252	Wenlin_Dai	3
25766252	Tiejun_Tong	4
25766252	Xiaojuan_Chao	5
25766252	Tao_Su	6
25766252	Chi_Leung_Chan	7
25766252	Kim_Chung_Lee	8
25766252	Xiuqiong_Fu	9
25766252	Hua_Yi	10
25766252	Hua_Yu	11
25766252	Ting_Li	12
25766252	Anfernee_Kai_Wing_Tse	13
25766252	Wang_Fun_Fong	14
25766252	Si-Yuan_Pan	15
25766252	Aiping_Lu	16
25766252	Zhi-Ling_Yu	17
25756958	Maurizio_Ronci	1
25756958	Giuseppina_Catanzaro	2
25756958	Luisa_Pieroni	3
25756958	Agnese_Po	4
25756958	Zein_Mersini_Besharat	5
25756958	Viviana_Greco	6
25756958	Stefano_Levi_Mortera	7
25756958	Isabella_Screpanti	8
25756958	Elisabetta_Ferretti	9
25756958	Andrea_Urbani	10
25740058	Yingying_Mao	1
25740058	Alan_Fu	2
25740058	Aaron_E_Hoffman	3
25740058	Daniel_I_Jacobs	4
25740058	Mingjuan_Jin	5
25740058	Kun_Chen	6
25740058	Yong_Zhu	7
25733813	Shu-Ting_Pan	1
25733813	Zhi-Wei_Zhou	2
25733813	Zhi-Xu_He	3
25733813	Xueji_Zhang	4
25733813	Tianxin_Yang	5
25733813	Yin-Xue_Yang	6
25733813	Dong_Wang	7
25733813	Jia-Xuan_Qiu	8
