pmid	author	order
26022151	Yongrui_Bai	3
26022151	Ling_Rong	4
26022151	Yanli_Hou	5
26015790	Geoffrey_Taylor	1
26015790	Denise_Gravel	2
26015790	Lynora_Saxinger	3
26015790	Kathryn_Bush	4
26015790	Kimberley_Simmonds	5
26015790	Anne_Matlow	6
26015790	Joanne_Embree	7
26015790	Nicole_Le_Saux	8
26015790	Lynn_Johnston	9
26015790	Kathryn_N_Suh	10
26015790	John_Embil	11
26015790	Elizabeth_Henderson	12
26015790	Michael_John	13
26015790	Virginia_Roth	14
26015790	Alice_Wong	15
26011853	Anthony_Albers	1
26011853	Alberto_Carli	2
26011853	Bertrand_Routy	3
26011853	Edward_J_Harvey	4
26011853	Chantal_Séguin	5
26001873	Edward_G_Hughes	1
26001873	John_Grantmyre	2
26001873	Armand_Zini	3
26001870	Daniel_T_Myran	1
26001870	Caitlin_L_Carew	2
26001870	Jingyang_Tang	3
26001870	Helena_Whyte	4
26001870	William_A_Fisher	5
26001690	Ryan_Hodges	1
26001690	Andrea_Simpson	2
26001690	David_Gurau	3
26001690	Michael_Secter	4
26001690	Eva_Mocarski	5
26001690	Richard_Pittini	6
26001690	John_Snelgrove	7
26001690	Rory_Windrim	8
26001690	Mary_Higgins	9
26001689	Nicolette_Caccia	1
26001689	Amy_Nakajima	2
26001689	Nancy_Kent	3
25987866	Ranga_R_Krishnan	1
25970804	B_L_Riley	1
25970804	K_L_Robinson	2
25970804	J_Gamble	3
25970804	D_T_Finegood	4
25970804	D_Sheppard	5
25970804	T_L_Penney	6
25970804	A_Best	7
25969585	Kate_Bottoms	1
25969585	Cate_Dewey	2
25969585	Karen_Richardson	3
25969585	Zvonimir_Poljak	4
25964681	Raveena_Ramphal	1
25964681	Tejinder_Bains	2
25964681	Geneviève_Goulet	3
25964681	Régis_Vaillancourt	4
25931655	Shannon_Gallagher	1
25931655	Chetan_P_Phadke	2
25931655	Farooq_Ismail	3
25931655	Chris_Boulias	4
25922688	Matthew_Phillips	1
25922688	Colleen_Wile	2
25922688	Carolyn_Bartol	3
25922688	Cynthia_Stockman	4
25922688	Minakshi_Dhir	5
25922688	Steven_D_Soroka	6
25922688	Jay_Hingwala	7
25922688	Joanne_M_Bargman	8
25922688	Christopher_T_Chan	9
25922688	Karthik_K_Tennankore	10
25922558	Diane_C_Blonski	1
25922558	Megan_Covert	2
25922558	Roxanne_Gauthier	3
25922558	Alanna_Monas	4
25922558	Danielle_Murray	5
25922558	Kelly_K_O'Brien	6
25922558	Anita_Debbie_Mendelson	7
25922558	Maria_Huijbregts	8
25907192	M_Mousavi_Bazaz	1
25907192	A_Zabihi_Zazoly	2
25907192	H_Karimi_Moonaghi	3
25883789	Hiremath_Swapnil	1
25883789	Greg_A_Knoll	2
25883789	Jeanne_Françoise_Kayibanda	3
25883789	Dean_Fergusson	4
25883789	Benjamin_Jw_Chow	5
25883789	Wael_Shabana	6
25883789	Erin_Murphy	7
25883789	Tim_Ramsay	8
25883789	Matthew_James	9
25883789	Christine_A_White	10
25883789	Amit_Garg	11
25883789	Ron_Wald	12
25883789	Jeffrey_Hoch	13
25883789	Ayub_Akbari	14
25883403	Beverley_M_Essue	1
25883403	Merel_Kimman	2
25883403	Nina_Svenstrup	3
25883403	Katharina_Lindevig_Kjoege	4
25883403	Tracey_Lea_Laba	5
25883403	Maree_L_Hackett	6
25883403	Stephen_Jan	7
25876822	F_A_Al_Mulhim	1
